id,code,code_identification,name,nationality,designer_iata,iron_line,start_date
waybill_complemento_estacion_3641,04,QA17.6,SAN ISIDRO,México,,QA,2021-12-01
waybill_complemento_estacion_3642,04,VB051,DOLORES,México,,VB,2021-12-01
waybill_complemento_estacion_3643,04,K315,BARRANCON,México,,K,2021-12-01
waybill_complemento_estacion_3644,04,XX22,PALACHO,México,,XX,2021-12-01
waybill_complemento_estacion_3645,04,A808.1,EL SAUCILLO,México,,A,2021-12-01
waybill_complemento_estacion_3646,04,DB30.3,CARPINTERO,México,,DB,2021-12-01
waybill_complemento_estacion_3647,04,T1547,CERRO PELON,México,,T,2021-12-01
waybill_complemento_estacion_3648,04,FX14.2,TINUN,México,,FX,2021-12-01
waybill_complemento_estacion_3649,04,B1142,GOLONDRINA,México,,B,2021-12-01
waybill_complemento_estacion_3650,04,SA44.8,PUEBLA,México,,SA,2021-12-01
waybill_complemento_estacion_3651,04,BC159.7,SAN FELIPE,México,,BC,2021-12-01
waybill_complemento_estacion_3652,04,TS008,CERRO LA CRUZ,México,,TS,2021-12-01
waybill_complemento_estacion_3653,04,RD314.3,MERCURIO,México,,RD,2021-12-01
waybill_complemento_estacion_3654,04,FA840.9,KOPOMA,México,,FA,2021-12-01
waybill_complemento_estacion_3655,04,I0167,LIMON,México,,I,2021-12-01
waybill_complemento_estacion_3656,04,R0417,RIO,México,,R,2021-12-01
waybill_complemento_estacion_3657,04,VC35.5,TEJALUCA,México,,VC,2021-12-01
waybill_complemento_estacion_3658,04,A1135,TORREON,México,,A,2021-12-01
waybill_complemento_estacion_3659,04,R165.6,LECHUGUILLA,México,,R,2021-12-01
waybill_complemento_estacion_3660,04,IC24,GASPAR,México,,IC,2021-12-01
waybill_complemento_estacion_3661,04,A1225,CONEJOS,México,,A,2021-12-01
waybill_complemento_estacion_3662,04,M0551,ABASOLITO,México,,M,2021-12-01
waybill_complemento_estacion_3663,04,L0059,LORETO,México,,L,2021-12-01
waybill_complemento_estacion_3664,04,I0565,TECOMAN,México,,I,2021-12-01
waybill_complemento_estacion_3665,04,A1066,JIMULCO,México,,A,2021-12-01
waybill_complemento_estacion_3666,04,IN057,PANINDICUARO,México,,IN,2021-12-01
waybill_complemento_estacion_3667,04,K52,SAN DIONICIO,México,,K,2021-12-01
waybill_complemento_estacion_3668,04,HD28.6,AHUAZOTEPEC,México,,HD,2021-12-01
waybill_complemento_estacion_3669,04,FA651.8,ARELLANO,México,,FA,2021-12-01
waybill_complemento_estacion_3670,04,A1149,NOE,México,,A,2021-12-01
waybill_complemento_estacion_3671,04,Morelos0,BUENAVISTA,México,,Morelos,2021-12-01
waybill_complemento_estacion_3672,04,DE128,LOS NEGROS,México,,DE,2021-12-01
waybill_complemento_estacion_3673,04,R0158,AURA,México,,R,2021-12-01
waybill_complemento_estacion_3674,04,T0417,EMPALME,México,,T,2021-12-01
waybill_complemento_estacion_3675,04,DB64.4,POZOLE,México,,DB,2021-12-01
waybill_complemento_estacion_3676,04,F21.1,PALMA,México,,F,2021-12-01
waybill_complemento_estacion_3677,04,H0028,XOLOX,México,,H,2021-12-01
waybill_complemento_estacion_3678,04,T591.2,MARGARITA,México,,T,2021-12-01
waybill_complemento_estacion_3679,04,DB147.8,HUIZACHE,México,,DB,2021-12-01
waybill_complemento_estacion_3680,04,FA425.4,EL AGUILA,México,,FA,2021-12-01
waybill_complemento_estacion_3681,04,T1196,PRESIDIO,México,,T,2021-12-01
waybill_complemento_estacion_3682,04,K319.9,SESECAPA,México,,K,2021-12-01
waybill_complemento_estacion_3683,04,B0314,ESCOBEDO,México,,B,2021-12-01
waybill_complemento_estacion_3684,04,Q586.4,FEDERICO LOPEZ,México,,Q,2021-12-01
waybill_complemento_estacion_3685,04,M338.3,CIMA,México,,M,2021-12-01
waybill_complemento_estacion_3686,04,E0032,CARTAGO,México,,E,2021-12-01
waybill_complemento_estacion_3687,04,B0320,COMONFORT,México,,B,2021-12-01
waybill_complemento_estacion_3688,04,A1490,SAUCILLO,México,,A,2021-12-01
waybill_complemento_estacion_3689,04,U141.1,TORRES BURCIGA,México,,U,2021-12-01
waybill_complemento_estacion_3690,04,Q0760,INGENIERO LUIS COVA,México,,Q,2021-12-01
waybill_complemento_estacion_3691,04,T1491,TEPIC,México,,T,2021-12-01
waybill_complemento_estacion_3692,04,P155.1,ROSARIO,México,,P,2021-12-01
waybill_complemento_estacion_3693,04,NB72.9,SANTA RITA,México,,NB,2021-12-01
waybill_complemento_estacion_3694,04,QA223.2,AGUILAR,México,,QA,2021-12-01
waybill_complemento_estacion_3695,04,VC29.6,MOLINOS,México,,VC,2021-12-01
waybill_complemento_estacion_3696,04,L473.7,ABACATAN,México,,L,2021-12-01
waybill_complemento_estacion_3697,04,R334,LA POPA,México,,R,2021-12-01
waybill_complemento_estacion_3698,04,A1499,ARMENDARIZ,México,,A,2021-12-01
waybill_complemento_estacion_3699,04,G0056,LA ESTRELLA,México,,G,2021-12-01
waybill_complemento_estacion_3700,04,T67,PIERSON,México,,T,2021-12-01
waybill_complemento_estacion_3701,04,B838.5,LA ZACATERA,México,,B,2021-12-01
waybill_complemento_estacion_3702,04,V0448,VARGAS,México,,V,2021-12-01
waybill_complemento_estacion_3703,04,I137.9,VILLA NUEVA,México,,I,2021-12-01
waybill_complemento_estacion_3704,04,H126,HUAPALCALCO,México,,H,2021-12-01
waybill_complemento_estacion_3705,04,I0118,MONTELEON,México,,I,2021-12-01
waybill_complemento_estacion_3706,04,RD82.6,DIVISADERO,México,,RD,2021-12-01
waybill_complemento_estacion_3707,04,A1621,CUILTY,México,,A,2021-12-01
waybill_complemento_estacion_3708,04,M0478,PEDRO C MORALES,México,,M,2021-12-01
waybill_complemento_estacion_3709,04,M654.4,SAUCEDA,México,,M,2021-12-01
waybill_complemento_estacion_3710,04,FA016,EL CHAPO,México,,FA,2021-12-01
waybill_complemento_estacion_3711,04,P119.7,BORJAS,México,,P,2021-12-01
waybill_complemento_estacion_3712,04,E314.6,ESCONDIDA,México,,E,2021-12-01
waybill_complemento_estacion_3713,04,M548,CHIMPINQUE,México,,M,2021-12-01
waybill_complemento_estacion_3714,04,L0021,CANADA,México,,L,2021-12-01
waybill_complemento_estacion_3715,04,U0057,COAHUILA,México,,U,2021-12-01
waybill_complemento_estacion_3716,04,C73.2,TEZOYO,México,,C,2021-12-01
waybill_complemento_estacion_3717,04,M0872,GREGORIO GARCIA,México,,M,2021-12-01
waybill_complemento_estacion_3718,04,C180.4,PUENTE DE IXTLA,México,,C,2021-12-01
waybill_complemento_estacion_3719,04,L40.5,SAN JUAN DEL RIO,México,,L,2021-12-01
waybill_complemento_estacion_3720,04,V0455,SANTA FE AMIGO,México,,V,2021-12-01
waybill_complemento_estacion_3721,04,QA81.3,MAULAS,México,,QA,2021-12-01
waybill_complemento_estacion_3722,04,IC25,LA ESPERANZA,México,,IC,2021-12-01
waybill_complemento_estacion_3723,04,Z0076,ALMAGRES,México,,Z,2021-12-01
waybill_complemento_estacion_3724,04,TA013,MASCARENAS,México,,TA,2021-12-01
waybill_complemento_estacion_3725,04,NE072,LAS CANAS,México,,NE,2021-12-01
waybill_complemento_estacion_3726,04,L0051,SAN GIL,México,,L,2021-12-01
waybill_complemento_estacion_3727,04,F112.7,LA LAJA,México,,F,2021-12-01
waybill_complemento_estacion_3728,04,V0253,TOTALCO,México,,V,2021-12-01
waybill_complemento_estacion_3729,04,RD323.2,LORENZO,México,,RD,2021-12-01
waybill_complemento_estacion_3730,04,GA0,VERACRUZ,México,,GA,2021-12-01
waybill_complemento_estacion_3731,04,G108,GRANJA,México,,G,2021-12-01
waybill_complemento_estacion_3732,04,BC154,MELCHOR,México,,BC,2021-12-01
waybill_complemento_estacion_3733,04,B253.4,CONEXION LINEA MORELOS,México,,B,2021-12-01
waybill_complemento_estacion_3734,04,S0153,ACOCOTLA,México,,S,2021-12-01
waybill_complemento_estacion_3735,04,N0534,TARETAN,México,,N,2021-12-01
waybill_complemento_estacion_3736,04,M0277,CRUZ Y CRUZ,México,,M,2021-12-01
waybill_complemento_estacion_3737,04,M0259,OTILLO MONTANO,México,,M,2021-12-01
waybill_complemento_estacion_3738,04,DC126.1,SAN PASCUAL,México,,DC,2021-12-01
waybill_complemento_estacion_3739,04,QA10.3,BASUCHIL,México,,QA,2021-12-01
waybill_complemento_estacion_3740,04,O39.9,OYAMEL,México,,O,2021-12-01
waybill_complemento_estacion_3741,04,N593.6,EL MARQUES,México,,N,2021-12-01
waybill_complemento_estacion_3742,04,ND9.8,EL ORO,México,,ND,2021-12-01
waybill_complemento_estacion_3743,04,U120.5,LOS PIOMEROS,México,,U,2021-12-01
waybill_complemento_estacion_3744,04,BC029,CHICHIMEQUILLAS,México,,BC,2021-12-01
waybill_complemento_estacion_3745,04,A1561,FRANCISCO VILLA,México,,A,2021-12-01
waybill_complemento_estacion_3746,04,Q549.3,POBLADO BOCOYNA,México,,Q,2021-12-01
waybill_complemento_estacion_3747,04,N232.9,NICOLASITO,México,,N,2021-12-01
waybill_complemento_estacion_3748,04,G0229,BARRANCA,México,,G,2021-12-01
waybill_complemento_estacion_3749,04,B105.4,MAGUA,México,,B,2021-12-01
waybill_complemento_estacion_3750,04,EB52.2,LA CIMA,México,,EB,2021-12-01
waybill_complemento_estacion_3751,04,M48,EL ESFUERZO,México,,M,2021-12-01
waybill_complemento_estacion_3752,04,BF009,LOS GARCIA,México,,BF,2021-12-01
waybill_complemento_estacion_3753,04,R0117,SABINAS,México,,R,2021-12-01
waybill_complemento_estacion_3754,04,UB60.5,TECATE,México,,UB,2021-12-01
waybill_complemento_estacion_3755,04,FA802.4,CALKINI,México,,FA,2021-12-01
waybill_complemento_estacion_3756,04,S411.7,LAURELAL,México,,S,2021-12-01
waybill_complemento_estacion_3757,04,DA54.8,FRANCISCO I MADERO,México,,DA,2021-12-01
waybill_complemento_estacion_3758,04,C61.4,CIMA,México,,C,2021-12-01
waybill_complemento_estacion_3759,04,Q0921,LOS MOCHIS,México,,Q,2021-12-01
waybill_complemento_estacion_3760,04,GF011,SILVERIO,México,,GF,2021-12-01
waybill_complemento_estacion_3761,04,VB153,IXTENCO,México,,VB,2021-12-01
waybill_complemento_estacion_3762,04,AB022,TETEPANGO,México,,AB,2021-12-01
waybill_complemento_estacion_3763,04,I149.6,SALAMEA,México,,I,2021-12-01
waybill_complemento_estacion_3764,04,S0045,TEOTIHUACAN,México,,S,2021-12-01
waybill_complemento_estacion_3765,04,MA84.7,ATASCADOR,México,,MA,2021-12-01
waybill_complemento_estacion_3766,04,B86.6,NUEVO CARRASCO,México,,B,2021-12-01
waybill_complemento_estacion_3767,04,NB13.9,CHAMACUARO,México,,NB,2021-12-01
waybill_complemento_estacion_3768,04,DC52.4,BREÑA,México,,DC,2021-12-01
waybill_complemento_estacion_3769,04,R0144,BARROTERAN,México,,R,2021-12-01
waybill_complemento_estacion_3770,04,NB040,LA MONCADA,México,,NB,2021-12-01
waybill_complemento_estacion_3771,04,A564.3,PERUELAS,México,,A,2021-12-01
waybill_complemento_estacion_3772,04,V153.6,MENA,México,,V,2021-12-01
waybill_complemento_estacion_3773,04,IN076,VISCOSA,México,,IN,2021-12-01
waybill_complemento_estacion_3774,04,TA288,VIGIA,México,,TA,2021-12-01
waybill_complemento_estacion_3775,04,BG43.6,JAZMINAL,México,,BG,2021-12-01
waybill_complemento_estacion_3776,04,RC20.1,EL CEDRO,México,,RC,2021-12-01
waybill_complemento_estacion_3777,04,G0052,REFUGIO,México,,G,2021-12-01
waybill_complemento_estacion_3778,04,Q881.5,SUFRAGIO,México,,Q,2021-12-01
waybill_complemento_estacion_3779,04,L0367,VIEJO,México,,L,2021-12-01
waybill_complemento_estacion_3780,04,RD228.5,EMPALME SIERRA MOJADA,México,,RD,2021-12-01
waybill_complemento_estacion_3781,04,T1413,NANCHI,México,,T,2021-12-01
waybill_complemento_estacion_3782,04,DB131.7,CHINACATES,México,,DB,2021-12-01
waybill_complemento_estacion_3783,04,TA223,CABULLONA,México,,TA,2021-12-01
waybill_complemento_estacion_3784,04,Q0423,CIMA,México,,Q,2021-12-01
waybill_complemento_estacion_3785,04,S0226,SAN PEDRO,México,,S,2021-12-01
waybill_complemento_estacion_3786,04,A1134.2,TORREON PASS,México,,A,2021-12-01
waybill_complemento_estacion_3787,04,M0398,HUERTAS,México,,M,2021-12-01
waybill_complemento_estacion_3788,04,DC22.6,REGISTRO,México,,DC,2021-12-01
waybill_complemento_estacion_3789,04,F307.3,TIMONES,México,,F,2021-12-01
waybill_complemento_estacion_3790,04,DA252.7,ALIANZA,México,,DA,2021-12-01
waybill_complemento_estacion_3791,04,FA701.6,MUCUYCHACAN,México,,FA,2021-12-01
waybill_complemento_estacion_3792,04,N216.6,APEO,México,,N,2021-12-01
waybill_complemento_estacion_3793,04,DC253.8,LA VIEJA,México,,DC,2021-12-01
waybill_complemento_estacion_3794,04,BB34.9,LAS TUZAS,México,,BB,2021-12-01
waybill_complemento_estacion_3795,04,UB59.8,ESTACION TECATE,México,,UB,2021-12-01
waybill_complemento_estacion_3796,04,J45.5,CLAUDIO,México,,J,2021-12-01
waybill_complemento_estacion_3797,04,IN092,COMANJA,México,,IN,2021-12-01
waybill_complemento_estacion_3798,04,T0129,LLANO,México,,T,2021-12-01
waybill_complemento_estacion_3799,04,M0266,SANTA ENGRACIA,México,,M,2021-12-01
waybill_complemento_estacion_3800,04,N0391,JACUARO,México,,N,2021-12-01
waybill_complemento_estacion_3801,04,E0094,TLACOYALCO,México,,E,2021-12-01
waybill_complemento_estacion_3802,04,QA463.5,SAN BLAS,México,,QA,2021-12-01
waybill_complemento_estacion_3803,04,E386.9,ABASOLO,México,,E,2021-12-01
waybill_complemento_estacion_3804,04,VC38.3,ATLIXCO,México,,VC,2021-12-01
waybill_complemento_estacion_3805,04,A1158.8,NOE,México,,A,2021-12-01
waybill_complemento_estacion_3806,04,NB67.2,BOULEVARD CELAYA,México,,NB,2021-12-01
waybill_complemento_estacion_3807,04,FA154.8,CAMOAPA,México,,FA,2021-12-01
waybill_complemento_estacion_3808,04,DA97.4,LUIS MOYA,México,,DA,2021-12-01
waybill_complemento_estacion_3809,04,TI009,BACHIGUALATO,México,,TI,2021-12-01
waybill_complemento_estacion_3810,04,A1671.6,PIRALE,México,,A,2021-12-01
waybill_complemento_estacion_3811,04,Morelos135,PACHUQUILLA,México,,Morelos,2021-12-01
waybill_complemento_estacion_3812,04,V0162,XICOTENCATL,México,,V,2021-12-01
waybill_complemento_estacion_3813,04,IB65.5,VILLA JIMENEZ,México,,IB,2021-12-01
waybill_complemento_estacion_3814,04,K375,HUIXTLA,México,,K,2021-12-01
waybill_complemento_estacion_3815,04,A914.9,DPAL,México,,A,2021-12-01
waybill_complemento_estacion_3816,04,U0239,PUERTO PENASCO,México,,U,2021-12-01
waybill_complemento_estacion_3817,04,RK15.9,SIERRA MOJADA/ESMERALDA,México,,RK,2021-12-01
waybill_complemento_estacion_3818,04,S0282,ENCINAR,México,,S,2021-12-01
waybill_complemento_estacion_3819,04,M146.4,ESCANDON,México,,M,2021-12-01
waybill_complemento_estacion_3820,04,QA215.9,CHICO,México,,QA,2021-12-01
waybill_complemento_estacion_3821,04,I0559,CALERAS,México,,I,2021-12-01
waybill_complemento_estacion_3822,04,I0423,CIUDAD GUZMAN,México,,I,2021-12-01
waybill_complemento_estacion_3823,04,B0214,SAN NICOLAS,México,,B,2021-12-01
waybill_complemento_estacion_3824,04,C74.1,TRES CUMBRES,México,,C,2021-12-01
waybill_complemento_estacion_3825,04,B0814,HURON,México,,B,2021-12-01
waybill_complemento_estacion_3826,04,RD233.5,RINCON,México,,RD,2021-12-01
waybill_complemento_estacion_3827,04,V393,TIGRILLOS,México,,V,2021-12-01
waybill_complemento_estacion_3828,04,QA244.9,AGUAJE,México,,QA,2021-12-01
waybill_complemento_estacion_3829,04,TA324.5,NACOZARI,México,,TA,2021-12-01
waybill_complemento_estacion_3830,04,IB62.6,ZIPIMEO,México,,IB,2021-12-01
waybill_complemento_estacion_3831,04,K14.8,LA PLANTA,México,,K,2021-12-01
waybill_complemento_estacion_3832,04,A1309,ASUNSOLO,México,,A,2021-12-01
waybill_complemento_estacion_3833,04,L0190,JULIAN CARRILLO,México,,L,2021-12-01
waybill_complemento_estacion_3834,04,TA024,SANTA BARBARA,México,,TA,2021-12-01
waybill_complemento_estacion_3835,04,DA147.7,PASAJE,México,,DA,2021-12-01
waybill_complemento_estacion_3836,04,L349,EL TEJOCOTE,México,,L,2021-12-01
waybill_complemento_estacion_3837,04,L0301,VILLAR,México,,L,2021-12-01
waybill_complemento_estacion_3838,04,E283.2,VENADO,México,,E,2021-12-01
waybill_complemento_estacion_3839,04,I0180,OCOTLAN,México,,I,2021-12-01
waybill_complemento_estacion_3840,04,QA446.8,GUZMAN,México,,QA,2021-12-01
waybill_complemento_estacion_3841,04,V0062,METEPEC,México,,V,2021-12-01
waybill_complemento_estacion_3842,04,IB46.4,CURIMEO,México,,IB,2021-12-01
waybill_complemento_estacion_3843,04,A0448,PEDRITO,México,,A,2021-12-01
waybill_complemento_estacion_3844,04,Z175.8,SARABIA,México,,Z,2021-12-01
waybill_complemento_estacion_3845,04,G0099,EL CIEN,México,,G,2021-12-01
waybill_complemento_estacion_3846,04,FA387.1,BOCA DEL CERRO,México,,FA,2021-12-01
waybill_complemento_estacion_3847,04,GB24.9,EL ROBLE,México,,GB,2021-12-01
waybill_complemento_estacion_3848,04,EA15.5,CARMEN,México,,EA,2021-12-01
waybill_complemento_estacion_3849,04,G0014,CERRO BLANCO,México,,G,2021-12-01
waybill_complemento_estacion_3850,04,C146,TETECALITA,México,,C,2021-12-01
waybill_complemento_estacion_3851,04,TH030,GUASAVE,México,,TH,2021-12-01
waybill_complemento_estacion_3852,04,TA312.2,PURICA,México,,TA,2021-12-01
waybill_complemento_estacion_3853,04,V26.5,SAN VICENTE,México,,V,2021-12-01
waybill_complemento_estacion_3854,04,NB070,OCTOPAN,México,,N,2021-12-01
waybill_complemento_estacion_3855,04,FA894.4,MERIDA,México,,FA,2021-12-01
waybill_complemento_estacion_3856,04,EA30.6,LA DEFENSA,México,,EA,2021-12-01
waybill_complemento_estacion_3857,04,A0263,MARISCALA,México,,A,2021-12-01
waybill_complemento_estacion_3858,04,T0505,LAGUNA,México,,T,2021-12-01
waybill_complemento_estacion_3859,04,NB080,SAN JUAN DE LA VEGA,México,,NB,2021-12-01
waybill_complemento_estacion_3860,04,V29,CUAUTLALPAN,México,,V,2021-12-01
waybill_complemento_estacion_3861,04,A0861,URBIETA,México,,A,2021-12-01
waybill_complemento_estacion_3862,04,K453.5,LOS FIDELES,México,,K,2021-12-01
waybill_complemento_estacion_3863,04,K26,GENERAL CHARIS,México,,K,2021-12-01
waybill_complemento_estacion_3864,04,P0,CONEXION DISTRITO PARRAL,México,,P,2021-12-01
waybill_complemento_estacion_3865,04,R0220,ADJUNTAS,México,,R,2021-12-01
waybill_complemento_estacion_3866,04,V0416,TAMARINDO,México,,V,2021-12-01
waybill_complemento_estacion_3867,04,NB032,CORRAL,México,,NB,2021-12-01
waybill_complemento_estacion_3868,04,V0218,ORIENTAL,México,,V,2021-12-01
waybill_complemento_estacion_3869,04,EB26.5,SAN PABLO,México,,EB,2021-12-01
waybill_complemento_estacion_3870,04,K143,AURORA,México,,K,2021-12-01
waybill_complemento_estacion_3871,04,QA189.2,OJO,México,,QA,2021-12-01
waybill_complemento_estacion_3872,04,N221.3,EL JEJERO,México,,N,2021-12-01
waybill_complemento_estacion_3873,04,N620.5,EL JUNCO,México,,N,2021-12-01
waybill_complemento_estacion_3874,04,R397.8,LOS IXTLES,México,,R,2021-12-01
waybill_complemento_estacion_3875,04,G0201,AZUETA,México,,G,2021-12-01
waybill_complemento_estacion_3876,04,GA095,FULGENCIO D VASQUEZ,México,,GA,2021-12-01
waybill_complemento_estacion_3877,04,I465.8,PLATANAR,México,,I,2021-12-01
waybill_complemento_estacion_3878,04,N524.7,PATUAM,México,,N,2021-12-01
waybill_complemento_estacion_3879,04,N0222,MELCHOR OCAMPO,México,,N,2021-12-01
waybill_complemento_estacion_3880,04,Z0072,OLGLICA,México,,Z,2021-12-01
waybill_complemento_estacion_3881,04,A1588.9,MAPULA,México,,A,2021-12-01
waybill_complemento_estacion_3882,04,FA168.9,JUAREZ,México,,FA,2021-12-01
waybill_complemento_estacion_3883,04,IB87.8,EL CORTIJO,México,,IB,2021-12-01
waybill_complemento_estacion_3884,04,S0201,RINCONADA,México,,S,2021-12-01
waybill_complemento_estacion_3885,04,EB53.7,TAVICHE,México,,EB,2021-12-01
waybill_complemento_estacion_3886,04,C189.5,CAJONES,México,,C,2021-12-01
waybill_complemento_estacion_3887,04,DB128.4,LAS FLORES,México,,DB,2021-12-01
waybill_complemento_estacion_3888,04,M166.8,FORLON,México,,M,2021-12-01
waybill_complemento_estacion_3889,04,EB19.2,CIENEGA DE LOS CABALLOS,México,,EB,2021-12-01
waybill_complemento_estacion_3890,04,A0383,SILAO,México,,A,2021-12-01
waybill_complemento_estacion_3891,04,R0304,JOYA,México,,R,2021-12-01
waybill_complemento_estacion_3892,04,G0078,TETELA,México,,G,2021-12-01
waybill_complemento_estacion_3893,04,Z302.1,SALINA CRUZ,México,,Z,2021-12-01
waybill_complemento_estacion_3894,04,DC143.7,ABREGO,México,,DC,2021-12-01
waybill_complemento_estacion_3895,04,N615.5,ANTUNEZ,México,,N,2021-12-01
waybill_complemento_estacion_3896,04,Q329.9,NOPALERA,México,,Q,2021-12-01
waybill_complemento_estacion_3897,04,V244.6,ARTESIANO,México,,V,2021-12-01
waybill_complemento_estacion_3898,04,A1709,OJO LAGUNA,México,,A,2021-12-01
waybill_complemento_estacion_3899,04,MA0,CALLES,México,,MA,2021-12-01
waybill_complemento_estacion_3900,04,S0093,APAN,México,,S,2021-12-01
waybill_complemento_estacion_3901,04,VB080,LA POSTA,México,,VB,2021-12-01
waybill_complemento_estacion_3902,04,Q503,PICHACHIC,México,,Q,2021-12-01
waybill_complemento_estacion_3903,04,N539.7,LA PURISIMA,México,,N,2021-12-01
waybill_complemento_estacion_3904,04,T0770,ZEFERINO PAREDES,México,,T,2021-12-01
waybill_complemento_estacion_3905,04,FN12.4,YAXCHE,México,,FN,2021-12-01
waybill_complemento_estacion_3906,04,EB9.8,JALPAN,México,,EB,2021-12-01
waybill_complemento_estacion_3907,04,M0422,MONTEMORELOS,México,,M,2021-12-01
waybill_complemento_estacion_3908,04,A708.2,EL BRILLO,México,,A,2021-12-01
waybill_complemento_estacion_3909,04,L0662,PRIETO,México,,L,2021-12-01
waybill_complemento_estacion_3910,04,FD73,SITILPECH,México,,FD,2021-12-01
waybill_complemento_estacion_3911,04,L0545,EL ABRA,México,,L,2021-12-01
waybill_complemento_estacion_3912,04,B100,ENDO,México,,B,2021-12-01
waybill_complemento_estacion_3913,04,VC94.3,CHIETLA,México,,VC,2021-12-01
waybill_complemento_estacion_3914,04,T0721,CANEDO,México,,T,2021-12-01
waybill_complemento_estacion_3915,04,B0853,SAN MIGUEL,México,,B,2021-12-01
waybill_complemento_estacion_3916,04,C264.2,TLANIPANTLAN,México,,C,2021-12-01
waybill_complemento_estacion_3917,04,Q0822,INGENIERO HERIBERTO VALDEZ,México,,Q,2021-12-01
waybill_complemento_estacion_3918,04,P122.5,RONSESVALLES,México,,P,2021-12-01
waybill_complemento_estacion_3919,04,V107.9,VELOZ,México,,V,2021-12-01
waybill_complemento_estacion_3920,04,O34,ALVARADO,México,,O,2021-12-01
waybill_complemento_estacion_3921,04,FA106.5,MOSQUITERO,México,,FA,2021-12-01
waybill_complemento_estacion_3922,04,K347.9,ZORRILLO,México,,K,2021-12-01
waybill_complemento_estacion_3923,04,IB86.6,LA SOLEDAD,México,,IB,2021-12-01
waybill_complemento_estacion_3924,04,E0043,AJAJALPAN,México,,E,2021-12-01
waybill_complemento_estacion_3925,04,N0040,LA CIMA,México,,N,2021-12-01
waybill_complemento_estacion_3926,04,T0106,SANTA ANA,México,,T,2021-12-01
waybill_complemento_estacion_3927,04,C57.2,PARRES,México,,C,2021-12-01
waybill_complemento_estacion_3928,04,L89.3,LA OLMA,México,,L,2021-12-01
waybill_complemento_estacion_3929,04,IN066,VILLA JIMENEZ,México,,IN,2021-12-01
waybill_complemento_estacion_3930,04,Z143.1,UBERO,México,,Z,2021-12-01
waybill_complemento_estacion_3931,04,F0190,NUEVO CADILLO,México,,F,2021-12-01
waybill_complemento_estacion_3932,04,O54,HERNANDEZ,México,,O,2021-12-01
waybill_complemento_estacion_3933,04,F0330,MATAMOROS,México,,F,2021-12-01
waybill_complemento_estacion_3934,04,I303.6,CRUZ VIEJA,México,,I,2021-12-01
waybill_complemento_estacion_3935,04,SA026,TEOLOCHOLCO,México,,SA,2021-12-01
waybill_complemento_estacion_3936,04,N0486,CONUY,México,,N,2021-12-01
waybill_complemento_estacion_3937,04,A1095,PICARDIAS,México,,A,2021-12-01
waybill_complemento_estacion_3938,04,C200.7,SANTA FE,México,,C,2021-12-01
waybill_complemento_estacion_3939,04,R0254,DOLOMITA,México,,R,2021-12-01
waybill_complemento_estacion_3940,04,GF5.6,BELA,México,,GF,2021-12-01
waybill_complemento_estacion_3941,04,IN0,PENJAMO,México,,IN,2021-12-01
waybill_complemento_estacion_3942,04,DA26.8,EL SALVADOR,México,,DA,2021-12-01
waybill_complemento_estacion_3943,04,FA615.7,CARRILLO PUERTO,México,,FA,2021-12-01
waybill_complemento_estacion_3944,04,M0786,CERES,México,,M,2021-12-01
waybill_complemento_estacion_3945,04,FD173.8,TIZIMIN NUEVO,México,,FD,2021-12-01
waybill_complemento_estacion_3946,04,TF008,GUAYMAS,México,,TF,2021-12-01
waybill_complemento_estacion_3947,04,XX26,QUEBRACHE,México,,XX,2021-12-01
waybill_complemento_estacion_3948,04,N403.8,SAN JOSE COAPA,México,,N,2021-12-01
waybill_complemento_estacion_3949,04,QA314.8,ACHONDO,México,,QA,2021-12-01
waybill_complemento_estacion_3950,04,B150,MEJIA,México,,B,2021-12-01
waybill_complemento_estacion_3951,04,RD304.5,LA MORITA,México,,RD,2021-12-01
waybill_complemento_estacion_3952,04,N0145,MANTO,México,,N,2021-12-01
waybill_complemento_estacion_3953,04,F0008,LAGRANGE,México,,F,2021-12-01
waybill_complemento_estacion_3954,04,PB012,SAN FRANCISCO DEL O,México,,PB,2021-12-01
waybill_complemento_estacion_3955,04,VC57.2,TERUEL,México,,VC,2021-12-01
waybill_complemento_estacion_3956,04,F0199,VALADECES,México,,F,2021-12-01
waybill_complemento_estacion_3957,04,E150,LIMITE TERRITORIAL,México,,E,2021-12-01
waybill_complemento_estacion_3958,04,Q0856,NOROTES,México,,Q,2021-12-01
waybill_complemento_estacion_3959,04,M534.2,GENERAL ESCOBEDO,México,,M,2021-12-01
waybill_complemento_estacion_3960,04,GA67.4,COSPALAPAM,México,,GA,2021-12-01
waybill_complemento_estacion_3961,04,B0918,ALMACENES,México,,B,2021-12-01
waybill_complemento_estacion_3962,04,LJ230,LA GRIEGA,México,,Juárez,2021-12-01
waybill_complemento_estacion_3963,04,B0525,SAN LUIS POTOSI,México,,B,2021-12-01
waybill_complemento_estacion_3964,04,Z164.3,PASO DE BUQUES,México,,Z,2021-12-01
waybill_complemento_estacion_3965,04,L70,GENARO,México,,L,2021-12-01
waybill_complemento_estacion_3966,04,B0485,VILLA DE REYES,México,,B,2021-12-01
waybill_complemento_estacion_3967,04,BB5.8,VANEGAS DE ABAJO,México,,BB,2021-12-01
waybill_complemento_estacion_3968,04,Z19.5,HORACIO P. SANCHEZ,México,,Z,2021-12-01
waybill_complemento_estacion_3969,04,A0779,MENDOZA,México,,A,2021-12-01
